test_00143,0
test_00144,1
test_00145,0
test_00146,0
test_00147,1
test_00148,1
test_00149,0
test_00150,0
test_00151,0
test_00152,0
test_00153,0
test_00154,0
test_00155,1
test_00156,1
test_00157,0
test_00158,0
test_00159,0
test_00160,1
test_00161,0
test_00162,0
test_00163,0
test_00164,0
test_00165,1
test_00166,1
test_00167,1
test_00168,1
test_00169,0
test_00170,0
test_00171,1
test_00172,1
test_00173,0
test_00174,1
test_00175,1
test_00176,0
test_00177,1
test_00178,0
test_00179,0
test_00180,1
test_00181,1
test_00182,0
test_00183,1
test_00184,1
test_00185,0
test_00186,1
test_00187,0
test_00188,0
test_00189,0
test_00190,0
test_00191,1
test_00192,0
test_00193,0
test_00194,0
test_00195,0
test_00196,0
test_00197,0
test_00198,1
test_00199,1
test_00200,1
test_00201,0
test_00202,0
test_00203,1
test_00204,1
test_00205,0
test_00206,0
test_00207,1
test_00208,0
test_00209,0
test_00210,0
test_00211,0
test_00212,0
test_00213,1
test_00214,1
test_00215,0
test_00216,1
test_00217,1
test_00218,1
test_00219,0
test_00220,1
test_00221,0
test_00222,1
test_00223,0
test_00224,0
test_00225,0
test_00226,0
test_00227,0
test_00228,0
test_00229,0
test_00230,1
test_00231,0
test_00232,1
test_00233,0
test_00234,1
test_00235,0
test_00236,0
test_00237,0
test_00238,0
test_00239,0
test_00240,1
test_00241,0
test_00242,1
test_00243,0
test_00244,1
test_00245,1
test_00246,0
test_00247,1
test_00248,1
test_00249,1
test_00250,0
test_00251,0
test_00252,1
test_00253,0
test_00254,1
test_00255,0
test_00256,1
test_00257,0
test_00258,0
test_00259,0
test_00260,0
test_00261,0
test_00262,0
test_00263,1
test_00264,1
test_00265,0
test_00266,1
test_00267,0
test_00268,0
test_00269,1
test_00270,0
test_00271,0
test_00272,1
test_00273,0
test_00274,0
test_00275,0
test_00276,0
test_00277,1
test_00278,0
test_00279,0
test_00280,0
test_00281,0
test_00282,1
test_00283,0
test_00284,0
test_00285,1
test_00286,0
test_00287,1
test_00288,0
test_00289,0
test_00290,1
test_00291,1
test_00292,0
test_00293,1
test_00294,0
test_00295,0
test_00296,1
test_00297,1
test_00298,0
test_00299,0
test_00300,0
test_00301,1
test_00302,1
test_00303,0
test_00304,1
test_00305,0
test_00306,0
test_00307,0
test_00308,0
test_00309,1
test_00310,1
test_00311,1
test_00312,1
test_00313,0
test_00314,1
test_00315,0
test_00316,0
test_00317,1
test_00318,1
test_00319,1
test_00320,0
test_00321,0
test_00322,1
test_00323,1
test_00324,0
test_00325,0
test_00326,1
test_00327,1
test_00328,0
test_00329,0
test_00330,0
test_00331,1
test_00332,1
test_00333,0
test_00334,0
test_00335,1
test_00336,0
test_00337,0
test_00338,1
test_00339,0
test_00340,0
test_00341,0
test_00342,1
test_00343,0
test_00344,1
test_00345,1
test_00346,0
test_00347,0
test_00348,1
test_00349,0
test_00350,1
test_00351,0
test_00352,1
test_00353,1
test_00354,1
test_00355,1
test_00356,1
test_00357,0
test_00358,1
test_00359,0
test_00360,1
test_00361,1
test_00362,0
test_00363,1
test_00364,0
test_00365,1
test_00366,0
test_00367,0
test_00368,1
test_00369,0
test_00370,0
test_00371,1
test_00372,0
test_00373,0
test_00374,0
test_00375,1
test_00376,1
test_00377,0
test_00378,0
test_00379,1
test_00380,0
test_00381,0
test_00382,0
test_00383,1
test_00384,0
test_00385,0
test_00386,0
test_00387,1
test_00388,1
test_00389,0
test_00390,0
test_00391,0
test_00392,0
test_00393,0
test_00394,0
test_00395,0
test_00396,1
test_00397,1
test_00398,0
test_00399,0
test_00400,1
test_00401,0
test_00402,1
test_00403,0
test_00404,1
test_00405,0
test_00406,1
test_00407,1
test_00408,1
test_00409,1
test_00410,0
test_00411,0
test_00412,1
test_00413,0
test_00414,0
test_00415,0
test_00416,0
test_00417,0
test_00418,0
test_00419,0
test_00420,1
test_00421,1
test_00422,0
test_00423,1
test_00424,0
test_00425,0
test_00426,0
test_00427,0
test_00428,1
test_00429,1
test_00430,1
test_00431,0
test_00432,1
test_00433,0
test_00434,0
test_00435,1
test_00436,0
test_00437,0
test_00438,0
test_00439,1
test_00440,0
test_00441,0
test_00442,0
test_00443,0
test_00444,0
test_00445,0
test_00446,1
test_00447,1
test_00448,1
test_00449,1
test_00450,1
test_00451,1
test_00452,0
test_00453,1
test_00454,1
test_00455,0
test_00456,1
test_00457,0
test_00458,1
test_00459,0
test_00460,0
test_00461,0
test_00462,1
test_00463,0
test_00464,1
test_00465,1
test_00466,1
test_00467,1
test_00468,0
test_00469,1
test_00470,1
test_00471,0
test_00472,1
test_00473,0
test_00474,1
test_00475,1
test_00476,0
test_00477,1
test_00478,1
test_00479,0
test_00480,1
test_00481,0
test_00482,1
test_00483,0
test_00484,1
test_00485,1
test_00486,0
test_00487,0
test_00488,1
test_00489,0
test_00490,0
test_00491,0
test_00492,0
test_00493,1
test_00494,0
test_00495,1
test_00496,1
test_00497,1
test_00498,0
test_00499,0
test_00500,1
test_00501,0
test_00502,0
test_00503,1
test_00504,1
test_00505,0
test_00506,1
test_00507,0
test_00508,1
test_00509,0
test_00510,0
test_00511,0
test_00512,0
test_00513,1
test_00514,1
test_00515,0
test_00516,1
test_00517,1
test_00518,0
test_00519,0
test_00520,1
test_00521,0
test_00522,0
test_00523,0
test_00524,1
test_00525,1
test_00526,1
test_00527,0
test_00528,1
test_00529,0
test_00530,0
test_00531,0
test_00532,0
test_00533,1
test_00534,1
test_00535,0
test_00536,0
test_00537,0
test_00538,1
test_00539,1
test_00540,0
test_00541,1
test_00542,0
test_00543,0
test_00544,0
test_00545,1
test_00546,1
test_00547,1
test_00548,0
test_00549,1
test_00550,1
test_00551,1
test_00552,0
test_00553,1
test_00554,1
test_00555,1
test_00556,0
test_00557,0
test_00558,0
test_00559,0
test_00560,1
test_00561,0
test_00562,0
test_00563,0
test_00564,0
test_00565,1
test_00566,1
test_00567,1
test_00568,0
test_00569,1
test_00570,1
test_00571,1
test_00572,0
test_00573,0
test_00574,1
test_00575,1
test_00576,0
test_00577,0
test_00578,0
test_00579,1
test_00580,0
test_00581,1
test_00582,1
test_00583,0
test_00584,0
test_00585,1
test_00586,1
test_00587,0
test_00588,0
test_00589,1
test_00590,0
test_00591,0
test_00592,0
test_00593,0
test_00594,0
test_00595,0
test_00596,1
test_00597,0
test_00598,1
test_00599,0
test_00600,1
test_00601,0
test_00602,1
test_00603,0
test_00604,0
test_00605,1
test_00606,0
test_00607,1
test_00608,0
test_00609,1
test_00610,1
test_00611,0
test_00612,0
test_00613,1
test_00614,1
test_00615,0
test_00616,1
test_00617,0
test_00618,1
test_00619,0
test_00620,0
test_00621,0
test_00622,1
test_00623,1
test_00624,1
test_00625,0
test_00626,0
test_00627,1
test_00628,0
test_00629,1
test_00630,0
test_00631,1
test_00632,1
test_00633,1
test_00634,1
test_00635,0
test_00636,1
test_00637,0
test_00638,0
test_00639,1
test_00640,0
test_00641,1
test_00642,0
test_00643,0
test_00644,0
test_00645,1
test_00646,1
test_00647,1
test_00648,1
test_00649,1
test_00650,1
test_00651,1
test_00652,1
test_00653,1
test_00654,0
test_00655,1
test_00656,0
test_00657,1
test_00658,0
test_00659,1
test_00660,0
test_00661,0
test_00662,1
test_00663,1
test_00664,0
test_00665,0
test_00666,1
test_00667,0
test_00668,1
test_00669,1
test_00670,0
test_00671,0
test_00672,1
test_00673,0
test_00674,0
test_00675,1
test_00676,0
test_00677,0
test_00678,0
test_00679,1
test_00680,1
test_00681,1
test_00682,0
test_00683,1
test_00684,1
test_00685,0
test_00686,1
test_00687,1
test_00688,0
test_00689,0
test_00690,0
test_00691,1
test_00692,0
test_00693,0
test_00694,1
test_00695,0
test_00696,0
test_00697,0
test_00698,1
test_00699,0
test_00700,0
test_00701,0
test_00702,0
test_00703,0
test_00704,0
test_00705,0
test_00706,0
test_00707,0
test_00708,1
test_00709,1
test_00710,1
test_00711,0
test_00712,0
test_00713,0
test_00714,0
test_00715,0
test_00716,0
test_00717,1
test_00718,0
test_00719,1
test_00720,1
test_00721,0
test_00722,0
test_00723,1
test_00724,1
test_00725,1
test_00726,0
test_00727,1
test_00728,1
test_00729,0
test_00730,1
test_00731,0
test_00732,0
test_00733,0
test_00734,0
test_00735,1
test_00736,1
test_00737,1
test_00738,0
test_00739,0
test_00740,0
test_00741,1
test_00742,1
test_00743,0
test_00744,0
test_00745,1
test_00746,1
test_00747,1
test_00748,0
test_00749,0
test_00750,0
test_00751,1
test_00752,0
test_00753,1
test_00754,0
test_00755,1
test_00756,0
test_00757,1
test_00758,0
test_00759,1
test_00760,1
test_00761,1
test_00762,0
test_00763,1
test_00764,0
test_00765,0
test_00766,1
test_00767,0
test_00768,0
test_00769,0
test_00770,0
test_00771,1
test_00772,0
test_00773,1
test_00774,1
test_00775,1
test_00776,1
test_00777,0
test_00778,1
test_00779,0
test_00780,0
test_00781,0
test_00782,0
test_00783,0
test_00784,1
test_00785,1
test_00786,0
test_00787,0
test_00788,0
test_00789,0
test_00790,0
test_00791,1
test_00792,1
test_00793,0
test_00794,0
test_00795,1
test_00796,0
test_00797,1
test_00798,1
test_00799,1
test_00800,1
test_00801,0
test_00802,0
test_00803,0
test_00804,0
test_00805,0
test_00806,0
test_00807,1
test_00808,0
test_00809,1
test_00810,1
test_00811,0
test_00812,0
test_00813,0
test_00814,0
test_00815,0
test_00816,0
test_00817,1
test_00818,0
test_00819,0
test_00820,0
test_00821,1
test_00822,1
test_00823,1
test_00824,1
test_00825,0
test_00826,1
test_00827,1
test_00828,0
test_00829,1
test_00830,0
test_00831,0
test_00832,1
test_00833,0
test_00834,0
test_00835,1
test_00836,0
test_00837,1
test_00838,1
test_00839,1
test_00840,1
test_00841,0
test_00842,1
test_00843,0
test_00844,0
test_00845,0
test_00846,1
test_00847,1
test_00848,0
test_00849,0
test_00850,0
test_00851,0
test_00852,0
test_00853,1
test_00854,1
test_00855,0
test_00856,1
test_00857,0
test_00858,0
test_00859,0
test_00860,0
test_00861,1
test_00862,1
test_00863,1
test_00864,0
test_00865,1
test_00866,0
test_00867,1
test_00868,0
test_00869,1
test_00870,1
test_00871,0
test_00872,0
test_00873,0
test_00874,0
test_00875,1
test_00876,1
test_00877,0
test_00878,0
test_00879,0
test_00880,0
test_00881,0
test_00882,1
test_00883,1
test_00884,1
test_00885,1
test_00886,1
test_00887,1
test_00888,1
test_00889,0
test_00890,1
test_00891,0
test_00892,1
test_00893,0
test_00894,0
test_00895,0
test_00896,0
test_00897,1
test_00898,1
test_00899,0
test_00900,1
test_00901,0
test_00902,0
test_00903,0
test_00904,1
test_00905,0
test_00906,0
test_00907,0
test_00908,1
test_00909,0
test_00910,0
test_00911,1
test_00912,0
test_00913,0
test_00914,0
test_00915,0
test_00916,0
test_00917,1
test_00918,1
test_00919,0
test_00920,0
test_00921,0
test_00922,1
test_00923,0
test_00924,0
test_00925,0
test_00926,1
test_00927,0
test_00928,0
test_00929,0
test_00930,0
test_00931,0
test_00932,1
test_00933,0
test_00934,0
test_00935,1
test_00936,1
test_00937,1
test_00938,0
test_00939,0
test_00940,0
test_00941,1
test_00942,1
test_00943,0
test_00944,0
test_00945,0
test_00946,0
test_00947,0
test_00948,0
test_00949,1
test_00950,1
test_00951,0
test_00952,0
test_00953,0
test_00954,1
test_00955,1
test_00956,1
test_00957,0
test_00958,0
test_00959,1
test_00960,0
test_00961,1
test_00962,0
test_00963,1
test_00964,1
test_00965,0
test_00966,0
test_00967,1
test_00968,1
test_00969,1
test_00970,0
test_00971,1
test_00972,0
test_00973,0
test_00974,0
test_00975,1
test_00976,0
test_00977,0
test_00978,0
test_00979,0
test_00980,1
test_00981,0
test_00982,1
test_00983,0
test_00984,0
test_00985,0
test_00986,1
test_00987,0
test_00988,1
test_00989,0
test_00990,1
test_00991,0
test_00992,1
test_00993,1
test_00994,1
test_00995,1
test_00996,1
test_00997,1
test_00998,0
test_00999,1
test_01000,0
test_01001,0
test_01002,1
test_01003,1
test_01004,0
test_01005,0
test_01006,0
test_01007,0
test_01008,0
test_01009,0
test_01010,0
test_01011,1
test_01012,1
test_01013,1
test_01014,0
test_01015,1
test_01016,0
test_01017,0
test_01018,0
test_01019,0
test_01020,0
test_01021,0
test_01022,1
test_01023,1
test_01024,1
test_01025,0
test_01026,1
test_01027,0
test_01028,0
test_01029,0
test_01030,0
test_01031,1
test_01032,0
test_01033,0
test_01034,1
test_01035,1
test_01036,1
test_01037,0
test_01038,1
test_01039,0
test_01040,1
test_01041,1
test_01042,1
test_01043,0
test_01044,0
test_01045,1
test_01046,0
test_01047,1
test_01048,0
test_01049,0
test_01050,1
test_01051,0
test_01052,0
test_01053,0
test_01054,0
test_01055,0
test_01056,1
test_01057,0
test_01058,0
test_01059,0
test_01060,1
test_01061,0
test_01062,1
test_01063,1
test_01064,1
test_01065,1
test_01066,0
test_01067,1
test_01068,0
test_01069,1
test_01070,1
test_01071,0
test_01072,0
test_01073,1
test_01074,1
test_01075,0
test_01076,1
test_01077,0
test_01078,0
test_01079,0
test_01080,1
test_01081,0
test_01082,1
test_01083,1
test_01084,0
test_01085,0
test_01086,1
test_01087,0
test_01088,1
test_01089,0
test_01090,1
test_01091,1
test_01092,0
test_01093,1
test_01094,1
test_01095,0
test_01096,0
test_01097,0
test_01098,1
test_01099,1
test_01100,0
test_01101,0
test_01102,0
test_01103,1
test_01104,0
test_01105,0
test_01106,0
test_01107,0
test_01108,0
test_01109,0
test_01110,1
test_01111,1
test_01112,0
test_01113,0
test_01114,0
test_01115,0
test_01116,1
test_01117,1
test_01118,1
test_01119,1
test_01120,1
test_01121,1
test_01122,0
test_01123,0
test_01124,0
test_01125,0
test_01126,0
test_01127,1
test_01128,0
test_01129,1
test_01130,0
test_01131,0
test_01132,0
test_01133,0
test_01134,1
test_01135,1
test_01136,0
test_01137,1
test_01138,0
test_01139,0
test_01140,0
test_01141,1
test_01142,1
test_01143,0
test_01144,1
test_01145,0
test_01146,1
test_01147,0
test_01148,0
test_01149,1
test_01150,0
test_01151,0
test_01152,1
test_01153,1
test_01154,1
test_01155,1
test_01156,0
test_01157,1
test_01158,0
test_01159,1
test_01160,0
test_01161,0
test_01162,1
test_01163,1
test_01164,0
test_01165,0
test_01166,1
test_01167,0
test_01168,0
test_01169,1
test_01170,1
test_01171,0
test_01172,0
test_01173,1
test_01174,1
test_01175,1
test_01176,1
test_01177,1
test_01178,0
test_01179,0
test_01180,1
test_01181,0
test_01182,0
test_01183,0
test_01184,1
test_01185,0
test_01186,1
test_01187,0
test_01188,0
test_01189,1
test_01190,0
test_01191,0
test_01192,0
test_01193,1
test_01194,1
test_01195,1
test_01196,0
test_01197,1
test_01198,1
test_01199,1
test_01200,1
test_01201,1
test_01202,1
test_01203,0
test_01204,1
test_01205,0
test_01206,0
test_01207,0
test_01208,0
test_01209,1
test_01210,1
test_01211,1
test_01212,0
test_01213,0
test_01214,1
test_01215,1
test_01216,1
test_01217,0
test_01218,0
test_01219,0
test_01220,1
test_01221,1
test_01222,0
test_01223,1
test_01224,0
test_01225,0
test_01226,0
test_01227,1
test_01228,0
test_01229,0
test_01230,0
test_01231,1
test_01232,0
test_01233,0
test_01234,0
test_01235,0
test_01236,1
test_01237,0
test_01238,0
test_01239,1
test_01240,0
test_01241,1
test_01242,0
test_01243,0
test_01244,1
test_01245,0
test_01246,1
test_01247,1
test_01248,0
test_01249,1
test_01250,1
test_01251,1
test_01252,1
test_01253,0
test_01254,1
test_01255,0
test_01256,0
test_01257,0
test_01258,1
test_01259,1
test_01260,1
test_01261,0
test_01262,0
test_01263,0
test_01264,1
test_01265,1
test_01266,1
test_01267,1
test_01268,1
test_01269,1
test_01270,1
test_01271,0
test_01272,1
test_01273,1
test_01274,1
test_01275,0
test_01276,0
test_01277,1
test_01278,1
test_01279,1
test_01280,0
test_01281,0
test_01282,1
test_01283,1
test_01284,0
test_01285,1
test_01286,0
test_01287,1
test_01288,0
test_01289,1
test_01290,1
test_01291,0
test_01292,0
test_01293,0
test_01294,1
test_01295,0
test_01296,1
test_01297,1
test_01298,0
test_01299,0
test_01300,0
test_01301,0
test_01302,0
test_01303,0
test_01304,1
test_01305,1
test_01306,0
test_01307,0
test_01308,0
test_01309,1
test_01310,1
test_01311,0
test_01312,0
test_01313,0
test_01314,0
test_01315,0
test_01316,0
test_01317,0
test_01318,0
test_01319,1
test_01320,0
test_01321,0
test_01322,0
test_01323,0
test_01324,0
test_01325,0
test_01326,1
test_01327,1
test_01328,0
test_01329,0
test_01330,1
test_01331,1
test_01332,1
test_01333,0
test_01334,1
test_01335,0
test_01336,1
test_01337,1
test_01338,1
test_01339,0
test_01340,0
test_01341,0
test_01342,1
test_01343,1
test_01344,0
test_01345,1
test_01346,1
test_01347,1
test_01348,1
test_01349,0
test_01350,1
test_01351,1
test_01352,0
test_01353,1
test_01354,0
test_01355,0
test_01356,0
test_01357,0
test_01358,0
test_01359,0
test_01360,1
test_01361,0
test_01362,0
test_01363,0
test_01364,0
test_01365,0
test_01366,1
test_01367,0
test_01368,1
test_01369,0
test_01370,0
test_01371,1
test_01372,1
test_01373,0
test_01374,0
test_01375,0
test_01376,1
test_01377,0
test_01378,1
test_01379,1
test_01380,1
test_01381,0
test_01382,0
test_01383,0
test_01384,1
test_01385,1
test_01386,1
test_01387,1
test_01388,1
test_01389,1
test_01390,0
test_01391,0
test_01392,0
test_01393,0
test_01394,0
test_01395,0
test_01396,0
test_01397,1
test_01398,1
test_01399,0
test_01400,1
test_01401,0
test_01402,0
test_01403,0
test_01404,1
test_01405,0
test_01406,0
test_01407,0
test_01408,0
test_01409,0
test_01410,0
test_01411,0
test_01412,1
test_01413,0
test_01414,0
test_01415,1
test_01416,0
test_01417,0
test_01418,0
test_01419,0
test_01420,1
test_01421,1
test_01422,1
test_01423,0
test_01424,0
test_01425,0
test_01426,1
test_01427,1
test_01428,0
test_01429,1
test_01430,0
test_01431,0
test_01432,0
test_01433,0
test_01434,1
test_01435,1
test_01436,0
test_01437,0
test_01438,1
test_01439,0
test_01440,0
test_01441,1
test_01442,1
test_01443,1
test_01444,0
test_01445,0
test_01446,1
test_01447,0
test_01448,1
test_01449,1
test_01450,0
test_01451,0
test_01452,0
test_01453,1
test_01454,1
test_01455,1
test_01456,1
test_01457,1
test_01458,1
test_01459,0
test_01460,0
test_01461,1
test_01462,1
test_01463,1
test_01464,0
test_01465,1
test_01466,1
test_01467,1
test_01468,0
test_01469,1
test_01470,1
test_01471,1
test_01472,1
test_01473,1
test_01474,1
test_01475,0
test_01476,1
test_01477,0
test_01478,1
test_01479,0
test_01480,0
test_01481,1
test_01482,0
test_01483,1
test_01484,0
test_01485,0
test_01486,0
test_01487,0
test_01488,0
test_01489,1
test_01490,0
test_01491,0
test_01492,0
test_01493,0
test_01494,0
test_01495,1
test_01496,0
test_01497,1
test_01498,0
test_01499,1
test_01500,0
test_01501,1
test_01502,0
test_01503,1
test_01504,1
test_01505,1
test_01506,0
test_01507,0
test_01508,0
test_01509,0
test_01510,0
test_01511,0
test_01512,1
test_01513,0
test_01514,0
test_01515,1
test_01516,0
test_01517,1
test_01518,1
test_01519,0
test_01520,1
test_01521,0
test_01522,0
test_01523,0
test_01524,1
test_01525,1
test_01526,0
test_01527,0
test_01528,0
test_01529,0
test_01530,0
test_01531,0
test_01532,1
test_01533,1
test_01534,1
test_01535,0
test_01536,0
test_01537,1
test_01538,0
test_01539,1
test_01540,0
test_01541,0
test_01542,1
test_01543,0
test_01544,0
test_01545,1
test_01546,0
test_01547,1
test_01548,1
test_01549,0
test_01550,1
test_01551,0
test_01552,0
test_01553,0
test_01554,1
test_01555,0
test_01556,0
test_01557,0
test_01558,0
test_01559,1
test_01560,0
test_01561,1
test_01562,0
test_01563,0
test_01564,0
test_01565,0
test_01566,1
test_01567,0
test_01568,1
test_01569,0
test_01570,1
test_01571,0
test_01572,0
test_01573,1
test_01574,1
test_01575,1
test_01576,1
test_01577,1
test_01578,0
test_01579,0
test_01580,0
test_01581,1
test_01582,1
test_01583,1
test_01584,0
test_01585,0
test_01586,0
test_01587,1
test_01588,1
test_01589,0
test_01590,0
test_01591,1
test_01592,1
test_01593,1
test_01594,1
test_01595,0
test_01596,0
test_01597,1
test_01598,0
test_01599,1
test_01600,1
test_01601,1
test_01602,1
test_01603,0
test_01604,1
test_01605,1
test_01606,0
test_01607,0
test_01608,1
test_01609,1
test_01610,0
test_01611,1
test_01612,0
test_01613,0
test_01614,0
test_01615,0
test_01616,0
test_01617,0
test_01618,0
test_01619,0
test_01620,0
test_01621,0
test_01622,0
test_01623,1
test_01624,1
test_01625,0
test_01626,0
test_01627,0
test_01628,1
test_01629,1
test_01630,0
test_01631,0
test_01632,1
test_01633,0
test_01634,0
test_01635,0
test_01636,0
test_01637,0
test_01638,0
test_01639,0
test_01640,1
test_01641,1
test_01642,1
test_01643,1
test_01644,0
test_01645,1
test_01646,0
test_01647,0
test_01648,0
test_01649,0
test_01650,1
test_01651,1
test_01652,0
test_01653,0
test_01654,1
test_01655,1
test_01656,0
test_01657,1
test_01658,0
test_01659,1
test_01660,1
test_01661,0
test_01662,1
test_01663,1
test_01664,0
test_01665,1
test_01666,0
test_01667,1
test_01668,0
test_01669,0
test_01670,1
test_01671,0
test_01672,0
test_01673,1
test_01674,0
test_01675,0
test_01676,1
test_01677,1
test_01678,1
test_01679,1
test_01680,1
test_01681,0
test_01682,0
test_01683,0
test_01684,0
test_01685,0
test_01686,1
test_01687,0
test_01688,1
test_01689,0
test_01690,0
test_01691,0
test_01692,1
test_01693,1
test_01694,1
test_01695,0
test_01696,0
test_01697,0
test_01698,0
test_01699,0
test_01700,1
test_01701,1
test_01702,0
test_01703,0
test_01704,1
test_01705,1
test_01706,1
test_01707,0
test_01708,0
test_01709,0
test_01710,1
test_01711,1
test_01712,0
test_01713,0
test_01714,1
test_01715,0
test_01716,0
test_01717,1
test_01718,0
test_01719,0
test_01720,1
test_01721,1
test_01722,0
test_01723,0
test_01724,0
test_01725,1
test_01726,0
test_01727,1
test_01728,0
test_01729,0
test_01730,0
test_01731,1
test_01732,0
test_01733,1
test_01734,0
test_01735,0
test_01736,0
test_01737,0
test_01738,1
test_01739,0
test_01740,0
test_01741,0
test_01742,1
test_01743,1
test_01744,1
test_01745,1
test_01746,1
test_01747,0
test_01748,0
test_01749,0
test_01750,1
test_01751,1
test_01752,0
test_01753,1
test_01754,0
test_01755,0
test_01756,1
test_01757,0
test_01758,0
test_01759,0
test_01760,1
test_01761,0
test_01762,1
test_01763,0
test_01764,0
test_01765,0
test_01766,0
test_01767,1
test_01768,0
test_01769,1
test_01770,0
test_01771,1
test_01772,1
test_01773,1
test_01774,0
test_01775,1
test_01776,0
test_01777,1
test_01778,1
test_01779,0
test_01780,1
test_01781,1
test_01782,1
test_01783,1
test_01784,1
test_01785,0
test_01786,0
test_01787,1
test_01788,1
test_01789,1
test_01790,0
test_01791,1
test_01792,0
test_01793,0
test_01794,1
test_01795,0
test_01796,1
test_01797,0
test_01798,1
test_01799,0
test_01800,0
test_01801,0
test_01802,0
test_01803,1
test_01804,0
test_01805,1
test_01806,1
test_01807,1
test_01808,1
test_01809,0
test_01810,1
test_01811,0
test_01812,0
test_01813,1
test_01814,1
test_01815,0
test_01816,1
test_01817,0
test_01818,0
test_01819,0
test_01820,1
test_01821,0
test_01822,1
test_01823,0
test_01824,1
test_01825,0
test_01826,0
test_01827,1
test_01828,1
test_01829,0
test_01830,1
test_01831,0
test_01832,1
test_01833,0
test_01834,0
test_01835,0
test_01836,1
test_01837,1
test_01838,0
test_01839,1
test_01840,0
test_01841,0
test_01842,0
test_01843,1
test_01844,1
test_01845,0
test_01846,0
test_01847,1
test_01848,0
test_01849,0
test_01850,0
test_01851,0
test_01852,0
test_01853,1
test_01854,0
test_01855,0
test_01856,1
test_01857,0
test_01858,0
test_01859,1
test_01860,0
test_01861,0
test_01862,1
test_01863,1
test_01864,0
test_01865,0
test_01866,1
test_01867,0
test_01868,1
test_01869,0
test_01870,0
test_01871,0
test_01872,0
test_01873,1
test_01874,0
test_01875,1
test_01876,1
test_01877,0
test_01878,1
test_01879,0
test_01880,0
test_01881,0
test_01882,1
test_01883,0
test_01884,1
test_01885,0
test_01886,0
test_01887,0
test_01888,1
test_01889,1
test_01890,0
test_01891,0
test_01892,0
test_01893,0
test_01894,0
test_01895,0
test_01896,1
test_01897,0
test_01898,1
test_01899,1
test_01900,1
test_01901,1
test_01902,1
test_01903,0
test_01904,0
test_01905,0
test_01906,0
test_01907,1
test_01908,0
test_01909,1
test_01910,1
test_01911,1
test_01912,0
test_01913,0
test_01914,1
test_01915,0
test_01916,1
test_01917,0
test_01918,1
test_01919,0
test_01920,0
test_01921,0
test_01922,0
test_01923,1
test_01924,0
test_01925,0
test_01926,0
test_01927,0
test_01928,1
test_01929,0
test_01930,0
test_01931,1
test_01932,1
test_01933,1
test_01934,0
test_01935,0
test_01936,1
test_01937,0
test_01938,0
test_01939,1
test_01940,0
test_01941,1
test_01942,0
test_01943,0
test_01944,0
test_01945,1
test_01946,1
test_01947,1
test_01948,0
test_01949,0
test_01950,0
test_01951,0
test_01952,1
test_01953,1
test_01954,1
test_01955,0
test_01956,0
test_01957,1
test_01958,0
test_01959,1
test_01960,0
test_01961,0
test_01962,1
test_01963,0
test_01964,1
test_01965,0
test_01966,0
test_01967,1
test_01968,1
test_01969,0
test_01970,0
test_01971,1
test_01972,0
test_01973,1
test_01974,0
test_01975,1
test_01976,0
test_01977,0
test_01978,0
test_01979,1
test_01980,1
test_01981,0
test_01982,0
test_01983,0
test_01984,1
test_01985,0
test_01986,1
test_01987,1
test_01988,0
test_01989,0
test_01990,0
test_01991,1
test_01992,1
test_01993,1
test_01994,0
test_01995,1
test_01996,1
test_01997,1
test_01998,0
test_01999,1
